Linux 6.10.8adaptive-sq+ (jeonghoon-MS-7D22) 	2025년 07월 31일 	_x86_64_	(12 CPU)

11시 48분 04초   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
11시 51분 08초     0         -    118224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-118222
11시 51분 09초     0    118222         -   11.00  149.00    0.00    0.00  160.00     5  napi-busy-poll-
11시 51분 09초     0         -    118222   13.00   47.00    0.00    0.00   60.00     5  |__napi-busy-poll-
11시 51분 09초     0         -    118224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-118222
11시 51분 10초     0    118222         -   11.00  149.00    0.00    0.00  160.00     0  napi-busy-poll-
11시 51분 10초     0         -    118222   13.00   47.00    0.00    0.00   60.00     0  |__napi-busy-poll-
11시 51분 10초     0         -    118224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-118222
11시 51분 11초     0    118222         -   11.00  149.00    0.00    0.00  160.00     0  napi-busy-poll-
11시 51분 11초     0         -    118222   13.00   48.00    0.00    0.00   61.00     0  |__napi-busy-poll-
11시 51분 11초     0         -    118224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-118222
11시 51분 12초     0    118222         -   11.00  149.00    0.00    0.00  160.00     1  napi-busy-poll-
11시 51분 12초     0         -    118222   13.00   49.00    0.00    0.00   62.00     1  |__napi-busy-poll-
11시 51분 12초     0         -    118224    0.00   98.00    0.00    3.00   98.00     3  |__iou-sqp-118222
11시 51분 13초     0    118222         -   12.00  147.00    0.00    0.00  159.00     2  napi-busy-poll-
11시 51분 13초     0         -    118222   14.00   47.00    0.00    0.00   61.00     2  |__napi-busy-poll-
11시 51분 13초     0         -    118224    0.00   97.00    0.00    2.00   97.00     4  |__iou-sqp-118222
11시 51분 14초     0    118222         -   10.00  144.00    0.00    1.00  154.00     4  napi-busy-poll-
11시 51분 14초     0         -    118222   11.00   49.00    0.00    1.00   60.00     4  |__napi-busy-poll-
11시 51분 14초     0         -    118224    0.00   94.00    0.00    6.00   94.00     2  |__iou-sqp-118222
11시 51분 15초     0    118222         -   12.00  149.00    0.00    0.00  161.00     0  napi-busy-poll-
11시 51분 15초     0         -    118222   14.00   46.00    0.00    0.00   60.00     0  |__napi-busy-poll-
11시 51분 15초     0         -    118224    0.00  100.00    0.00    0.00  100.00     2  |__iou-sqp-118222
11시 51분 16초     0    118222         -   14.00  146.00    0.00    0.00  160.00     0  napi-busy-poll-
11시 51분 16초     0         -    118222   17.00   44.00    0.00    0.00   61.00     0  |__napi-busy-poll-
11시 51분 16초     0         -    118224    0.00  100.00    0.00    0.00  100.00     2  |__iou-sqp-118222
11시 51분 17초     0    118222         -   16.00  145.00    0.00    0.00  161.00     5  napi-busy-poll-
11시 51분 17초     0         -    118222   18.00   43.00    0.00    0.00   61.00     5  |__napi-busy-poll-
11시 51분 17초     0         -    118224    0.00  100.00    0.00    0.00  100.00     2  |__iou-sqp-118222
11시 51분 18초     0    118222         -   13.00  153.00    0.00    1.00  166.00     5  napi-busy-poll-
11시 51분 18초     0         -    118222   16.00   50.00    0.00    1.00   66.00     5  |__napi-busy-poll-
11시 51분 18초     0         -    118224    0.00  100.00    0.00    0.00  100.00     2  |__iou-sqp-118222
11시 51분 19초     0    118222         -   13.00  149.00    0.00    1.00  162.00     1  napi-busy-poll-
11시 51분 19초     0         -    118222   15.00   47.00    0.00    1.00   62.00     1  |__napi-busy-poll-
11시 51분 19초     0         -    118224    0.00  100.00    0.00    0.00  100.00     2  |__iou-sqp-118222
11시 51분 20초     0    118222         -   15.00  146.00    0.00    0.00  161.00     1  napi-busy-poll-
11시 51분 20초     0         -    118222   17.00   44.00    0.00    0.00   61.00     1  |__napi-busy-poll-
11시 51분 20초     0         -    118224    0.00  100.00    0.00    0.00  100.00     2  |__iou-sqp-118222
11시 51분 21초     0    118222         -   15.00  149.00    0.00    1.00  164.00     5  napi-busy-poll-
11시 51분 21초     0         -    118222   17.00   46.00    0.00    1.00   63.00     5  |__napi-busy-poll-
11시 51분 21초     0         -    118224    0.00  100.00    0.00    0.00  100.00     2  |__iou-sqp-118222
11시 51분 22초     0    118222         -   12.00  149.00    0.00    0.00  161.00     4  napi-busy-poll-
11시 51분 22초     0         -    118222   15.00   48.00    0.00    0.00   63.00     4  |__napi-busy-poll-
11시 51분 22초     0         -    118224    0.00  100.00    0.00    0.00  100.00     2  |__iou-sqp-118222
11시 51분 23초     0    118222         -   14.00  148.00    0.00    0.00  162.00     4  napi-busy-poll-
11시 51분 23초     0         -    118222   15.00   45.00    0.00    0.00   60.00     4  |__napi-busy-poll-
11시 51분 23초     0         -    118224    0.00  100.00    0.00    0.00  100.00     2  |__iou-sqp-118222
11시 51분 24초     0    118222         -   13.00  147.00    0.00    0.00  160.00     0  napi-busy-poll-
11시 51분 24초     0         -    118222   16.00   46.00    0.00    0.00   62.00     0  |__napi-busy-poll-
11시 51분 24초     0         -    118224    0.00  100.00    0.00    0.00  100.00     2  |__iou-sqp-118222
11시 51분 25초     0    118222         -   13.00  146.00    0.00    0.00  159.00     2  napi-busy-poll-
11시 51분 25초     0         -    118222   15.00   45.00    0.00    0.00   60.00     2  |__napi-busy-poll-
11시 51분 25초     0         -    118224    0.00   98.00    0.00    2.00   98.00     3  |__iou-sqp-118222
11시 51분 26초     0    118222         -   13.00  148.00    0.00    0.00  161.00     2  napi-busy-poll-
11시 51분 26초     0         -    118222   15.00   46.00    0.00    0.00   61.00     2  |__napi-busy-poll-
11시 51분 26초     0         -    118224    0.00  100.00    0.00    0.00  100.00     3  |__iou-sqp-118222
11시 51분 27초     0    118222         -   12.00  148.00    0.00    0.00  160.00     4  napi-busy-poll-
11시 51분 27초     0         -    118222   14.00   47.00    0.00    0.00   61.00     4  |__napi-busy-poll-
11시 51분 27초     0         -    118224    0.00  100.00    0.00    0.00  100.00     3  |__iou-sqp-118222
11시 51분 28초     0    118222         -   14.00  149.00    0.00    1.00  163.00     1  napi-busy-poll-
11시 51분 28초     0         -    118222   16.00   46.00    0.00    1.00   62.00     1  |__napi-busy-poll-
11시 51분 28초     0         -    118224    0.00  100.00    0.00    0.00  100.00     3  |__iou-sqp-118222
11시 51분 29초     0    118222         -   13.00  151.00    0.00    1.00  164.00     0  napi-busy-poll-
11시 51분 29초     0         -    118222   16.00   48.00    0.00    1.00   64.00     0  |__napi-busy-poll-
11시 51분 29초     0         -    118224    0.00  100.00    0.00    0.00  100.00     3  |__iou-sqp-118222
11시 51분 30초     0    118222         -   13.00  146.00    0.00    0.00  159.00     3  napi-busy-poll-
11시 51분 30초     0         -    118222   15.00   46.00    0.00    0.00   61.00     3  |__napi-busy-poll-
11시 51분 30초     0         -    118224    0.00   99.00    0.00    1.00   99.00     4  |__iou-sqp-118222
11시 51분 31초     0    118222         -   13.00  148.00    0.00    0.00  161.00     2  napi-busy-poll-
11시 51분 31초     0         -    118222   15.00   46.00    0.00    0.00   61.00     2  |__napi-busy-poll-
11시 51분 31초     0         -    118224    0.00  100.00    0.00    0.00  100.00     4  |__iou-sqp-118222
11시 51분 32초     0    118222         -   12.00  148.00    0.00    1.00  160.00     2  napi-busy-poll-
11시 51분 32초     0         -    118222   14.00   46.00    0.00    1.00   60.00     2  |__napi-busy-poll-
11시 51분 32초     0         -    118224    0.00  100.00    0.00    0.00  100.00     4  |__iou-sqp-118222
11시 51분 33초     0    118222         -   16.00  145.00    0.00    0.00  161.00     0  napi-busy-poll-
11시 51분 33초     0         -    118222   18.00   43.00    0.00    0.00   61.00     0  |__napi-busy-poll-
11시 51분 33초     0         -    118224    0.00  100.00    0.00    0.00  100.00     4  |__iou-sqp-118222
11시 51분 34초     0    118222         -   16.00  145.00    0.00    0.00  161.00     4  napi-busy-poll-
11시 51분 34초     0         -    118222   18.00   43.00    0.00    0.00   61.00     4  |__napi-busy-poll-
11시 51분 34초     0         -    118224    0.00   99.00    0.00    1.00   99.00     1  |__iou-sqp-118222
11시 51분 35초     0    118222         -   14.00  152.00    0.00    1.00  166.00     2  napi-busy-poll-
11시 51분 35초     0         -    118222   17.00   49.00    0.00    1.00   66.00     2  |__napi-busy-poll-
11시 51분 35초     0         -    118224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-118222
11시 51분 36초     0    118222         -   12.00  149.00    0.00    0.00  161.00     0  napi-busy-poll-
11시 51분 36초     0         -    118222   14.00   47.00    0.00    0.00   61.00     0  |__napi-busy-poll-
11시 51분 36초     0         -    118224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-118222
11시 51분 37초     0    118222         -   14.00  147.00    0.00    1.00  161.00     1  napi-busy-poll-
11시 51분 37초     0         -    118222   16.00   45.00    0.00    1.00   61.00     1  |__napi-busy-poll-
11시 51분 37초     0         -    118224    0.00  100.00    0.00    1.00  100.00     0  |__iou-sqp-118222
11시 51분 38초     0    118222         -   16.00  145.00    0.00    0.00  161.00     1  napi-busy-poll-
11시 51분 38초     0         -    118222   19.00   43.00    0.00    0.00   62.00     1  |__napi-busy-poll-
11시 51분 38초     0         -    118224    0.00  100.00    0.00    0.00  100.00     0  |__iou-sqp-118222
11시 51분 39초     0    118222         -   13.00  151.00    0.00    1.00  164.00     3  napi-busy-poll-
11시 51분 39초     0         -    118222   15.00   49.00    0.00    1.00   64.00     3  |__napi-busy-poll-
11시 51분 39초     0         -    118224    0.00  100.00    0.00    0.00  100.00     0  |__iou-sqp-118222
11시 51분 40초     0    118222         -   14.00  148.00    0.00    1.00  162.00     4  napi-busy-poll-
11시 51분 40초     0         -    118222   17.00   46.00    0.00    1.00   63.00     4  |__napi-busy-poll-
11시 51분 40초     0         -    118224    0.00  100.00    0.00    0.00  100.00     0  |__iou-sqp-118222
11시 51분 41초     0    118222         -   14.00  148.00    0.00    0.00  162.00     4  napi-busy-poll-
11시 51분 41초     0         -    118222   16.00   45.00    0.00    0.00   61.00     4  |__napi-busy-poll-
11시 51분 41초     0         -    118224    0.00  100.00    0.00    0.00  100.00     0  |__iou-sqp-118222
11시 51분 42초     0    118222         -   14.00  147.00    0.00    0.00  161.00     5  napi-busy-poll-
11시 51분 42초     0         -    118222   16.00   46.00    0.00    0.00   62.00     5  |__napi-busy-poll-
11시 51분 42초     0         -    118224    0.00  100.00    0.00    0.00  100.00     0  |__iou-sqp-118222
11시 51분 43초     0    118222         -   16.00  148.00    0.00    0.00  164.00     3  napi-busy-poll-
11시 51분 43초     0         -    118222   17.00   44.00    0.00    0.00   61.00     3  |__napi-busy-poll-
11시 51분 43초     0         -    118224    0.00  100.00    0.00    0.00  100.00     0  |__iou-sqp-118222
11시 51분 44초     0    118222         -   13.00  148.00    0.00    1.00  161.00     0  napi-busy-poll-
11시 51분 44초     0         -    118222   16.00   48.00    0.00    1.00   64.00     0  |__napi-busy-poll-
11시 51분 44초     0         -    118224    0.00   97.00    0.00    2.00   97.00     5  |__iou-sqp-118222
11시 51분 45초     0    118222         -   13.00  147.00    0.00    0.00  160.00     1  napi-busy-poll-
11시 51분 45초     0         -    118222   15.00   46.00    0.00    0.00   61.00     1  |__napi-busy-poll-
11시 51분 45초     0         -    118224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-118222
11시 51분 46초     0    118222         -   12.00  149.00    0.00    0.00  161.00     4  napi-busy-poll-
11시 51분 46초     0         -    118222   14.00   47.00    0.00    0.00   61.00     4  |__napi-busy-poll-
11시 51분 46초     0         -    118224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-118222
11시 51분 47초     0    118222         -   16.00  146.00    0.00    0.00  162.00     5  napi-busy-poll-
11시 51분 47초     0         -    118222   18.00   44.00    0.00    0.00   62.00     5  |__napi-busy-poll-
11시 51분 47초     0         -    118224    0.00  100.00    0.00    0.00  100.00     0  |__iou-sqp-118222
11시 51분 48초     0    118222         -   12.00  148.00    0.00    0.00  160.00     5  napi-busy-poll-
11시 51분 48초     0         -    118222   14.00   47.00    0.00    0.00   61.00     5  |__napi-busy-poll-
11시 51분 48초     0         -    118224    0.00  100.00    0.00    0.00  100.00     0  |__iou-sqp-118222
11시 51분 49초     0    118222         -   13.00  148.00    0.00    0.00  161.00     5  napi-busy-poll-
11시 51분 49초     0         -    118222   15.00   45.00    0.00    0.00   60.00     5  |__napi-busy-poll-
11시 51분 49초     0         -    118224    0.00  100.00    0.00    0.00  100.00     0  |__iou-sqp-118222
11시 51분 50초     0    118222         -   16.00  145.00    0.00    0.00  161.00     5  napi-busy-poll-
11시 51분 50초     0         -    118222   18.00   43.00    0.00    0.00   61.00     5  |__napi-busy-poll-
11시 51분 50초     0         -    118224    0.00  100.00    0.00    0.00  100.00     0  |__iou-sqp-118222
11시 51분 51초     0    118222         -   13.00  148.00    0.00    0.00  161.00     1  napi-busy-poll-
11시 51분 51초     0         -    118222   16.00   45.00    0.00    0.00   61.00     1  |__napi-busy-poll-
11시 51분 51초     0         -    118224    0.00  100.00    0.00    0.00  100.00     0  |__iou-sqp-118222
11시 51분 52초     0    118222         -   14.00  146.00    0.00    0.00  160.00     2  napi-busy-poll-
11시 51분 52초     0         -    118222   16.00   45.00    0.00    0.00   61.00     2  |__napi-busy-poll-
11시 51분 52초     0         -    118224    0.00   99.00    0.00    1.00   99.00     4  |__iou-sqp-118222
11시 51분 53초     0    118222         -   15.00  146.00    0.00    0.00  161.00     2  napi-busy-poll-
11시 51분 53초     0         -    118222   17.00   44.00    0.00    0.00   61.00     2  |__napi-busy-poll-
11시 51분 53초     0         -    118224    0.00  100.00    0.00    0.00  100.00     4  |__iou-sqp-118222
11시 51분 54초     0    118222         -   15.00  146.00    0.00    1.00  161.00     2  napi-busy-poll-
11시 51분 54초     0         -    118222   18.00   44.00    0.00    1.00   62.00     2  |__napi-busy-poll-
11시 51분 54초     0         -    118224    0.00   99.00    0.00    1.00   99.00     5  |__iou-sqp-118222
11시 51분 55초     0    118222         -   13.00  148.00    0.00    0.00  161.00     2  napi-busy-poll-
11시 51분 55초     0         -    118222   15.00   47.00    0.00    0.00   62.00     2  |__napi-busy-poll-
11시 51분 55초     0         -    118224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-118222
11시 51분 56초     0    118222         -   16.00  145.00    0.00    0.00  161.00     4  napi-busy-poll-
11시 51분 56초     0         -    118222   18.00   43.00    0.00    0.00   61.00     4  |__napi-busy-poll-
11시 51분 56초     0         -    118224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-118222
11시 51분 57초     0    118222         -   16.00  146.00    0.00    0.00  162.00     4  napi-busy-poll-
11시 51분 57초     0         -    118222   18.00   43.00    0.00    0.00   61.00     4  |__napi-busy-poll-
11시 51분 57초     0         -    118224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-118222
11시 51분 58초     0    118222         -   13.00  148.00    0.00    0.00  161.00     1  napi-busy-poll-
11시 51분 58초     0         -    118222   16.00   46.00    0.00    0.00   62.00     1  |__napi-busy-poll-
11시 51분 58초     0         -    118224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-118222
11시 51분 59초     0    118222         -   16.00  146.00    0.00    0.00  162.00     5  napi-busy-poll-
11시 51분 59초     0         -    118222   18.00   44.00    0.00    0.00   62.00     5  |__napi-busy-poll-
11시 51분 59초     0         -    118224    0.00  100.00    0.00    1.00  100.00     0  |__iou-sqp-118222
11시 52분 00초     0    118222         -   16.00  146.00    0.00    0.00  162.00     4  napi-busy-poll-
11시 52분 00초     0         -    118222   18.00   44.00    0.00    0.00   62.00     4  |__napi-busy-poll-
11시 52분 00초     0         -    118224    0.00  100.00    0.00    0.00  100.00     0  |__iou-sqp-118222
11시 52분 01초     0    118222         -   16.00  147.00    0.00    0.00  163.00     4  napi-busy-poll-
11시 52분 01초     0         -    118222   19.00   44.00    0.00    0.00   63.00     4  |__napi-busy-poll-
11시 52분 01초     0         -    118224    0.00  100.00    0.00    0.00  100.00     0  |__iou-sqp-118222
11시 52분 02초     0    118222         -   17.00  144.00    0.00    0.00  161.00     4  napi-busy-poll-
11시 52분 02초     0         -    118222   19.00   42.00    0.00    0.00   61.00     4  |__napi-busy-poll-
11시 52분 02초     0         -    118224    0.00  100.00    0.00    0.00  100.00     0  |__iou-sqp-118222
11시 52분 03초     0    118222         -   18.00  145.00    0.00    0.00  163.00     4  napi-busy-poll-
11시 52분 03초     0         -    118222   20.00   42.00    0.00    0.00   62.00     4  |__napi-busy-poll-
11시 52분 03초     0         -    118224    0.00  100.00    0.00    0.00  100.00     0  |__iou-sqp-118222
11시 52분 04초     0    118222         -   15.00  147.00    0.00    0.00  162.00     0  napi-busy-poll-
11시 52분 04초     0         -    118222   18.00   44.00    0.00    0.00   62.00     0  |__napi-busy-poll-
11시 52분 04초     0         -    118224    0.00  100.00    0.00    0.00  100.00     4  |__iou-sqp-118222
11시 52분 05초     0    118222         -   18.00  143.00    0.00    0.00  161.00     0  napi-busy-poll-
11시 52분 05초     0         -    118222   21.00   42.00    0.00    0.00   63.00     0  |__napi-busy-poll-
11시 52분 05초     0         -    118224    0.00  100.00    0.00    0.00  100.00     4  |__iou-sqp-118222
11시 52분 06초     0    118222         -   18.00  145.00    0.00    0.00  163.00     0  napi-busy-poll-
11시 52분 06초     0         -    118222   20.00   42.00    0.00    0.00   62.00     0  |__napi-busy-poll-
11시 52분 06초     0         -    118224    0.00  100.00    0.00    0.00  100.00     4  |__iou-sqp-118222
11시 52분 07초     0    118222         -   18.00  144.00    0.00    0.00  162.00     4  napi-busy-poll-
11시 52분 07초     0         -    118222   21.00   42.00    0.00    0.00   63.00     4  |__napi-busy-poll-
11시 52분 07초     0         -    118224    0.00   99.00    0.00    0.00   99.00     2  |__iou-sqp-118222
11시 52분 08초     0    118222         -   12.00  148.00    0.00    0.00  160.00     4  napi-busy-poll-
11시 52분 08초     0         -    118222   14.00   45.00    0.00    0.00   59.00     4  |__napi-busy-poll-
11시 52분 08초     0         -    118224    0.00  100.00    0.00    0.00  100.00     2  |__iou-sqp-118222
11시 52분 09초     0    118222         -   20.00  143.00    0.00    0.00  163.00     4  napi-busy-poll-
11시 52분 09초     0         -    118222   22.00   41.00    0.00    0.00   63.00     4  |__napi-busy-poll-
11시 52분 09초     0         -    118224    0.00  100.00    0.00    0.00  100.00     2  |__iou-sqp-118222
11시 52분 10초     0    118222         -   16.00  147.00    0.00    1.00  163.00     2  napi-busy-poll-
11시 52분 10초     0         -    118222   18.00   45.00    0.00    1.00   63.00     2  |__napi-busy-poll-
11시 52분 10초     0         -    118224    0.00  100.00    0.00    1.00  100.00     1  |__iou-sqp-118222
11시 52분 11초     0    118222         -   18.00  147.00    0.00    0.00  165.00     0  napi-busy-poll-
11시 52분 11초     0         -    118222   22.00   44.00    0.00    0.00   66.00     0  |__napi-busy-poll-
11시 52분 11초     0         -    118224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-118222
11시 52분 12초     0    118222         -   16.00  144.00    0.00    0.00  160.00     1  napi-busy-poll-
11시 52분 12초     0         -    118222   18.00   42.00    0.00    0.00   60.00     1  |__napi-busy-poll-
11시 52분 12초     0         -    118224    0.00   99.00    0.00    0.00   99.00     1  |__iou-sqp-118222
11시 52분 13초     0    118222         -   17.00  145.00    0.00    1.00  162.00     0  napi-busy-poll-
11시 52분 13초     0         -    118222   20.00   44.00    0.00    1.00   64.00     0  |__napi-busy-poll-
11시 52분 13초     0         -    118224    0.00  100.00    0.00    1.00  100.00     2  |__iou-sqp-118222
11시 52분 14초     0    118222         -   17.00  145.00    0.00    2.00  162.00     2  napi-busy-poll-
11시 52분 14초     0         -    118222   19.00   46.00    0.00    2.00   65.00     2  |__napi-busy-poll-
11시 52분 14초     0         -    118224    0.00   95.00    0.00    4.00   95.00     1  |__iou-sqp-118222
11시 52분 15초     0    118222         -   15.00  150.00    0.00    1.00  165.00     1  napi-busy-poll-
11시 52분 15초     0         -    118222   17.00   47.00    0.00    1.00   64.00     1  |__napi-busy-poll-
11시 52분 15초     0         -    118224    0.00  100.00    0.00    0.00  100.00     4  |__iou-sqp-118222
11시 52분 16초     0    118222         -   16.00  146.00    0.00    0.00  162.00     1  napi-busy-poll-
11시 52분 16초     0         -    118222   18.00   44.00    0.00    0.00   62.00     1  |__napi-busy-poll-
11시 52분 16초     0         -    118224    0.00  100.00    0.00    0.00  100.00     4  |__iou-sqp-118222
11시 52분 17초     0    118222         -   10.00  149.00    0.00    0.00  159.00     1  napi-busy-poll-
11시 52분 17초     0         -    118222   12.00   49.00    0.00    0.00   61.00     1  |__napi-busy-poll-
11시 52분 17초     0         -    118224    0.00  100.00    0.00    0.00  100.00     4  |__iou-sqp-118222
11시 52분 18초     0    118222         -   10.00  150.00    0.00    0.00  160.00     3  napi-busy-poll-
11시 52분 18초     0         -    118222   12.00   47.00    0.00    0.00   59.00     3  |__napi-busy-poll-
11시 52분 18초     0         -    118224    0.00  100.00    0.00    0.00  100.00     4  |__iou-sqp-118222
11시 52분 19초     0    118222         -   12.00  148.00    0.00    0.00  160.00     2  napi-busy-poll-
11시 52분 19초     0         -    118222   14.00   46.00    0.00    0.00   60.00     2  |__napi-busy-poll-
11시 52분 19초     0         -    118224    0.00  100.00    0.00    0.00  100.00     4  |__iou-sqp-118222
11시 52분 20초     0    118222         -   11.00  149.00    0.00    0.00  160.00     3  napi-busy-poll-
11시 52분 20초     0         -    118222   12.00   48.00    0.00    0.00   60.00     3  |__napi-busy-poll-
11시 52분 20초     0         -    118224    0.00  100.00    0.00    0.00  100.00     4  |__iou-sqp-118222
11시 52분 21초     0    118222         -   13.00  147.00    0.00    0.00  160.00     2  napi-busy-poll-
11시 52분 21초     0         -    118222   15.00   45.00    0.00    0.00   60.00     2  |__napi-busy-poll-
11시 52분 21초     0         -    118224    0.00  100.00    0.00    0.00  100.00     4  |__iou-sqp-118222
11시 52분 22초     0    118222         -   13.00  147.00    0.00    0.00  160.00     5  napi-busy-poll-
11시 52분 22초     0         -    118222   15.00   46.00    0.00    0.00   61.00     5  |__napi-busy-poll-
11시 52분 22초     0         -    118224    0.00  100.00    0.00    1.00  100.00     1  |__iou-sqp-118222
11시 52분 23초     0    118222         -   13.00  149.00    0.00    0.00  162.00     5  napi-busy-poll-
11시 52분 23초     0         -    118222   16.00   46.00    0.00    0.00   62.00     5  |__napi-busy-poll-
11시 52분 23초     0         -    118224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-118222
11시 52분 24초     0    118222         -   11.00  148.00    0.00    0.00  159.00     3  napi-busy-poll-
11시 52분 24초     0         -    118222   12.00   47.00    0.00    0.00   59.00     3  |__napi-busy-poll-
11시 52분 24초     0         -    118224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-118222
11시 52분 25초     0    118222         -   12.00  149.00    0.00    0.00  161.00     1  napi-busy-poll-
11시 52분 25초     0         -    118222   14.00   47.00    0.00    0.00   61.00     1  |__napi-busy-poll-
11시 52분 25초     0         -    118224    0.00   99.00    0.00    0.00   99.00     0  |__iou-sqp-118222
11시 52분 26초     0    118222         -   18.00  144.00    0.00    1.00  162.00     1  napi-busy-poll-
11시 52분 26초     0         -    118222   22.00   41.00    0.00    1.00   63.00     1  |__napi-busy-poll-
11시 52분 26초     0         -    118224    0.00  100.00    0.00    0.00  100.00     0  |__iou-sqp-118222
11시 52분 27초     0    118222         -   10.00  149.00    0.00    0.00  159.00     1  napi-busy-poll-
11시 52분 27초     0         -    118222   11.00   48.00    0.00    0.00   59.00     1  |__napi-busy-poll-
11시 52분 27초     0         -    118224    0.00  100.00    0.00    0.00  100.00     0  |__iou-sqp-118222
11시 52분 28초     0    118222         -   14.00  148.00    0.00    0.00  162.00     1  napi-busy-poll-
11시 52분 28초     0         -    118222   16.00   45.00    0.00    0.00   61.00     1  |__napi-busy-poll-
11시 52분 28초     0         -    118224    0.00  100.00    0.00    0.00  100.00     0  |__iou-sqp-118222
11시 52분 29초     0    118222         -   20.00  143.00    0.00    0.00  163.00     0  napi-busy-poll-
11시 52분 29초     0         -    118222   22.00   41.00    0.00    0.00   63.00     0  |__napi-busy-poll-
11시 52분 29초     0         -    118224    0.00  100.00    0.00    1.00  100.00     1  |__iou-sqp-118222
11시 52분 30초     0    118222         -   12.00  147.00    0.00    0.00  159.00     3  napi-busy-poll-
11시 52분 30초     0         -    118222   15.00   45.00    0.00    0.00   60.00     3  |__napi-busy-poll-
11시 52분 30초     0         -    118224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-118222
11시 52분 31초     0    118222         -   12.00  152.00    0.00    1.00  164.00     2  napi-busy-poll-
11시 52분 31초     0         -    118222   13.00   49.00    0.00    1.00   62.00     2  |__napi-busy-poll-
11시 52분 31초     0         -    118224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-118222
11시 52분 32초     0    118222         -   13.00  150.00    0.00    1.00  163.00     5  napi-busy-poll-
11시 52분 32초     0         -    118222   16.00   49.00    0.00    1.00   65.00     5  |__napi-busy-poll-
11시 52분 32초     0         -    118224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-118222
11시 52분 33초     0    118222         -   14.00  147.00    0.00    0.00  161.00     4  napi-busy-poll-
11시 52분 33초     0         -    118222   16.00   45.00    0.00    0.00   61.00     4  |__napi-busy-poll-
11시 52분 33초     0         -    118224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-118222
11시 52분 34초     0    118222         -   15.00  145.00    0.00    0.00  160.00     1  napi-busy-poll-
11시 52분 34초     0         -    118222   18.00   43.00    0.00    0.00   61.00     1  |__napi-busy-poll-
11시 52분 34초     0         -    118224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-118222
11시 52분 35초     0    118222         -   12.00  150.00    0.00    0.00  162.00     1  napi-busy-poll-
11시 52분 35초     0         -    118222   13.00   48.00    0.00    0.00   61.00     1  |__napi-busy-poll-
11시 52분 35초     0         -    118224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-118222
11시 52분 36초     0    118222         -   11.00  149.00    0.00    0.00  160.00     0  napi-busy-poll-
11시 52분 36초     0         -    118222   12.00   48.00    0.00    0.00   60.00     0  |__napi-busy-poll-
11시 52분 36초     0         -    118224    0.00  100.00    0.00    0.00  100.00     4  |__iou-sqp-118222
11시 52분 37초     0    118222         -   12.00  151.00    0.00    1.00  163.00     2  napi-busy-poll-
11시 52분 37초     0         -    118222   14.00   49.00    0.00    1.00   63.00     2  |__napi-busy-poll-
11시 52분 37초     0         -    118224    0.00   99.00    0.00    0.00   99.00     1  |__iou-sqp-118222
11시 52분 38초     0    118222         -   21.00  146.00    0.00    1.00  167.00     5  napi-busy-poll-
11시 52분 38초     0         -    118222   24.00   42.00    0.00    1.00   66.00     5  |__napi-busy-poll-
11시 52분 38초     0         -    118224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-118222
11시 52분 39초     0    118222         -   11.00  149.00    0.00    0.00  160.00     5  napi-busy-poll-
11시 52분 39초     0         -    118222   13.00   48.00    0.00    0.00   61.00     5  |__napi-busy-poll-
11시 52분 39초     0         -    118224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-118222
11시 52분 40초     0    118222         -   11.00  150.00    0.00    0.00  161.00     1  napi-busy-poll-
11시 52분 40초     0         -    118222   12.00   49.00    0.00    0.00   61.00     1  |__napi-busy-poll-
11시 52분 40초     0         -    118224    0.00  100.00    0.00    0.00  100.00     0  |__iou-sqp-118222
11시 52분 41초     0    118222         -    7.00  152.00    0.00    0.00  159.00     1  napi-busy-poll-
11시 52분 41초     0         -    118222    9.00   51.00    0.00    0.00   60.00     1  |__napi-busy-poll-
11시 52분 41초     0         -    118224    0.00  100.00    0.00    0.00  100.00     0  |__iou-sqp-118222
11시 52분 42초     0    118222         -   10.00  150.00    0.00    0.00  160.00     0  napi-busy-poll-
